date,location,windgustdir,windgustspeed,winddir9am,winddir3pm,windspeed9am,windspeed3pm
7/13/2009,Sale,WSW,56,NW,WNW,7,24
7/13/2009,MelbourneAirport,W,50,N,NNW,22,24
7/13/2009,Melbourne,W,50,N,NNW,22,24
7/13/2009,Mildura,W,50,WNW,W,20,22
7/13/2009,Portland,WNW,39,NNW,WNW,13,17
7/13/2009,Watsonia,W,39,N,N,19,20
7/13/2009,Dartmoor,WSW,39,NNW,WNW,9,17
7/13/2009,Brisbane,W,26,S,WNW,2,13
7/13/2009,Cairns,NE,26,SE,NE,17,19
7/13/2009,GoldCoast,NW,37,N,N,19,28
7/13/2009,Townsville,ENE,31,ESE,ENE,13,26
7/13/2009,Adelaide,W,46,W,WSW,26,20
7/13/2009,MountGambier,WNW,41,NE,W,6,11
7/13/2009,Nuriootpa,WSW,61,NW,W,31,31
7/13/2009,Woomera,WSW,57,WSW,W,20,28
7/13/2009,Albany,NA,NA,NW,WSW,6,24
7/13/2009,Witchcliffe,WSW,22,NA,SSW,0,9
7/13/2009,PearceRAAF,SSW,24,NA,SSW,0,17
7/13/2009,PerthAirport,S,28,NNE,S,11,17
7/13/2009,Perth,SSE,20,NE,SSE,9,11
7/13/2009,SalmonGums,WSW,44,W,SW,19,22
7/13/2009,Walpole,WNW,35,WNW,WSW,11,15
7/13/2009,Hobart,NNW,52,NNW,NNW,19,15
7/13/2009,Launceston,NNW,28,WNW,NNW,4,17
7/13/2009,AliceSprings,S,39,SSE,SSW,13,13
7/13/2009,Darwin,NNW,30,SE,N,15,19
7/14/2009,Albury,W,30,N,SSW,9,9
7/14/2009,BadgerysCreek,WNW,35,NNE,W,6,19
7/14/2009,Cobar,WNW,35,NW,WNW,9,19
7/14/2009,CoffsHarbour,WNW,35,SSW,E,15,13
7/14/2009,Moree,WNW,28,N,WNW,15,17
7/14/2009,Newcastle,NA,NA,NW,SW,11,28
7/14/2009,NorahHead,WNW,39,NW,WNW,9,15
7/14/2009,NorfolkIsland,WNW,46,NW,NW,13,20
7/14/2009,Penrith,WNW,41,NNE,W,9,20
7/14/2009,Richmond,WNW,43,N,WNW,13,24
7/14/2009,Sydney,NA,NA,W,WNW,15,28
7/14/2009,SydneyAirport,NW,52,NW,W,24,30
7/14/2009,WaggaWagga,WSW,31,NW,SW,13,11
7/14/2009,Williamtown,WNW,56,WNW,WNW,13,30
7/14/2009,Wollongong,NW,54,NW,WSW,24,9
7/14/2009,Canberra,NNW,39,NW,NW,24,24
7/14/2009,Tuggeranong,NW,33,N,NW,13,19
7/14/2009,MountGinini,WNW,39,W,W,17,19
7/14/2009,Ballarat,N,30,NNE,N,17,15
7/14/2009,Bendigo,NNW,22,NW,N,9,13
7/14/2009,Sale,WNW,31,NW,W,9,17
7/14/2009,MelbourneAirport,N,37,N,N,24,15
7/14/2009,Melbourne,N,37,N,N,24,15
7/14/2009,Mildura,WNW,26,N,NNW,9,7
7/14/2009,Portland,N,24,N,W,15,13
7/14/2009,Watsonia,N,33,N,N,11,13
7/14/2009,Dartmoor,N,24,N,NW,17,9
7/14/2009,Brisbane,WNW,30,WSW,NW,7,11
7/14/2009,Cairns,NNE,31,NE,N,2,15
7/14/2009,GoldCoast,NW,39,WNW,WNW,17,30
7/14/2009,Townsville,NNW,33,SW,N,13,17
7/14/2009,Adelaide,NW,37,N,SW,17,13
7/14/2009,MountGambier,N,26,NNW,WSW,6,11
7/14/2009,Nuriootpa,NW,46,NW,SSW,22,19
7/14/2009,Woomera,WSW,63,WNW,WSW,28,43
7/14/2009,Albany,NA,NA,NA,ESE,0,4
7/14/2009,Witchcliffe,NNE,22,NNE,NNE,7,9
7/14/2009,PearceRAAF,ENE,39,WSW,ENE,4,19
7/14/2009,PerthAirport,NE,35,E,NE,20,20
7/14/2009,Perth,NNE,28,ESE,NE,6,11
7/14/2009,SalmonGums,SSW,28,SW,SSW,11,15
7/14/2009,Walpole,NE,24,NA,ENE,0,9
7/14/2009,Hobart,WNW,28,NNW,SE,9,9
7/14/2009,Launceston,E,11,ENE,NW,4,2
7/14/2009,AliceSprings,SSW,33,WSW,WSW,13,17
7/14/2009,Darwin,ESE,41,ESE,NW,9,22
7/15/2009,Albury,WSW,22,ENE,NA,4,0
7/15/2009,BadgerysCreek,N,19,SW,WNW,6,6
7/15/2009,Cobar,SW,22,NNW,SW,6,11
7/15/2009,CoffsHarbour,NW,30,NW,NNW,13,11
7/15/2009,Moree,W,44,NE,WSW,13,13
7/15/2009,Newcastle,NA,NA,NA,NW,0,13
7/15/2009,NorahHead,NNW,28,W,SE,11,9
7/15/2009,NorfolkIsland,NW,46,NW,NW,20,24
7/15/2009,Penrith,N,17,W,N,2,13
7/15/2009,Richmond,NNW,17,NNW,WNW,6,9
7/15/2009,Sydney,NA,NA,W,NW,17,7
7/15/2009,SydneyAirport,SSW,41,NNW,SE,17,13
7/15/2009,WaggaWagga,NNW,17,SE,NA,7,0
7/15/2009,Williamtown,WNW,37,WNW,NW,15,11
7/15/2009,Wollongong,SW,31,WNW,SE,20,20
7/15/2009,Canberra,SE,13,ESE,SW,6,6
7/15/2009,Tuggeranong,SE,17,WSW,WNW,7,4
7/15/2009,MountGinini,W,20,WSW,NA,2,0
7/15/2009,Ballarat,N,20,NE,NNW,11,9
7/15/2009,Bendigo,WSW,19,SSE,W,2,6
7/15/2009,Sale,W,28,WNW,WSW,9,11
7/15/2009,MelbourneAirport,N,30,N,S,15,7
7/15/2009,Melbourne,N,30,N,S,15,7
7/15/2009,Mildura,WNW,22,WSW,W,9,13
7/15/2009,Portland,WNW,24,NNW,NA,11,0
7/15/2009,Watsonia,NNW,15,ENE,SSW,6,7
7/15/2009,Dartmoor,ESE,22,NNE,NNW,9,7
7/15/2009,Brisbane,W,30,WSW,NW,4,9
7/15/2009,Cairns,ENE,33,WSW,ENE,9,20
7/15/2009,GoldCoast,NW,35,WNW,NNW,11,15
7/15/2009,Townsville,SW,50,SSW,SW,31,13
7/15/2009,Adelaide,SSE,33,NA,SSW,0,7
7/15/2009,MountGambier,NW,19,NA,NW,0,7
7/15/2009,Nuriootpa,WSW,37,WSW,WSW,7,19
7/15/2009,Woomera,SW,37,WSW,SW,11,26
7/15/2009,Albany,NA,NA,N,N,6,19
7/15/2009,Witchcliffe,N,67,N,N,30,37
7/15/2009,PearceRAAF,N,50,NNW,NNE,17,28
7/15/2009,PerthAirport,NNW,56,NNE,NNE,26,33
7/15/2009,Perth,WNW,46,NE,N,17,20
7/15/2009,SalmonGums,NE,37,NNE,N,15,20
7/15/2009,Walpole,NNW,44,N,N,20,13
7/15/2009,Hobart,SSE,35,S,SSW,13,17
7/15/2009,Launceston,SE,41,SE,SE,2,20
7/15/2009,AliceSprings,SSW,35,SSW,SSW,17,17
7/15/2009,Darwin,ESE,33,SE,SE,20,19
7/16/2009,Albury,WNW,24,NA,WSW,0,9
7/16/2009,BadgerysCreek,SW,33,SSW,SSW,9,20
7/16/2009,Cobar,NA,NA,WSW,SW,9,19
7/16/2009,CoffsHarbour,SW,30,NA,SW,0,6
7/16/2009,Moree,SW,50,WSW,SSW,17,19
7/16/2009,Newcastle,NA,NA,NW,NA,6,0
7/16/2009,NorahHead,SSW,46,WNW,NW,13,6
7/16/2009,NorfolkIsland,NNW,57,ESE,E,19,13
7/16/2009,Penrith,SSW,30,SSW,S,6,15
7/16/2009,Richmond,S,24,NA,SSW,0,13
7/16/2009,Sydney,NA,NA,W,SW,24,22
7/16/2009,SydneyAirport,SSW,57,W,SSW,22,22
7/16/2009,WaggaWagga,W,28,NA,SW,0,19
7/16/2009,Williamtown,WNW,39,WNW,W,28,13
7/16/2009,Wollongong,S,57,SW,SSW,13,24
7/16/2009,Canberra,S,43,SSW,S,6,19
7/16/2009,Tuggeranong,SSE,31,NA,SSE,0,15
7/16/2009,MountGinini,SSW,52,NA,SSW,0,17
7/16/2009,Ballarat,S,24,SSW,S,2,15
7/16/2009,Bendigo,S,30,SSE,SSE,11,11
7/16/2009,Sale,SSW,41,W,S,17,19
7/16/2009,MelbourneAirport,S,28,WSW,S,9,19
7/16/2009,Melbourne,S,28,WSW,S,9,19
7/16/2009,Mildura,S,20,SSW,S,6,11
7/16/2009,Portland,SSW,22,SSE,S,4,9
7/16/2009,Watsonia,S,31,E,SW,7,15
7/16/2009,Dartmoor,SSE,24,NA,SSE,0,11
7/16/2009,Brisbane,W,39,W,WNW,13,22
7/16/2009,Cairns,ESE,33,S,E,15,19
7/16/2009,GoldCoast,WNW,41,NW,W,17,20
7/16/2009,Townsville,SSW,43,SSW,S,24,15
7/16/2009,Adelaide,SW,28,SSE,ESE,6,9
7/16/2009,MountGambier,SSW,28,NA,SSE,0,17
7/16/2009,Nuriootpa,WSW,31,SW,SE,7,11
7/16/2009,Woomera,SSW,26,WSW,SSW,9,11
7/16/2009,Albany,NA,NA,N,N,15,7
7/16/2009,Witchcliffe,WNW,63,NW,WNW,28,26
7/16/2009,PearceRAAF,W,70,WNW,NW,22,28
7/16/2009,PerthAirport,W,63,WNW,WNW,13,24
7/16/2009,Perth,WSW,56,W,WNW,19,15
7/16/2009,SalmonGums,N,48,NNW,NNW,20,19
7/16/2009,Walpole,NNW,76,NNW,NW,30,35
7/16/2009,Hobart,SW,24,NA,SE,0,13
7/16/2009,Launceston,SSE,39,SE,SSE,15,17
7/16/2009,AliceSprings,ESE,22,NA,SSW,0,6
7/16/2009,Darwin,ESE,35,SE,SSE,19,17
7/17/2009,Albury,N,17,NNE,SW,4,6
7/17/2009,BadgerysCreek,SSW,39,SW,SW,22,20
7/17/2009,Cobar,SW,15,WSW,SW,4,4
7/17/2009,CoffsHarbour,SW,56,SW,SSW,28,31
7/17/2009,Moree,SW,30,W,SW,17,15
7/17/2009,Newcastle,NA,NA,SW,SW,4,6
7/17/2009,NorahHead,SSE,56,WSW,SSW,20,33
7/17/2009,NorfolkIsland,NNW,57,WNW,W,26,24
7/17/2009,Penrith,SW,39,SSW,SSW,22,11
7/17/2009,Richmond,SW,35,SSW,SSW,19,19
7/17/2009,Sydney,NA,NA,W,SSW,20,22
7/17/2009,SydneyAirport,SSW,54,SW,SSW,31,35
7/17/2009,WaggaWagga,NE,15,ENE,WNW,4,7
7/17/2009,Williamtown,S,48,WSW,SSW,15,30
7/17/2009,Wollongong,S,46,SSW,S,20,31
7/17/2009,Canberra,SSE,52,SSE,S,19,2
7/17/2009,Tuggeranong,SSE,30,SSE,NA,15,0
7/17/2009,MountGinini,SSW,50,ESE,NW,11,11
7/17/2009,Ballarat,NNW,41,SE,NNE,7,17
7/17/2009,Bendigo,SE,19,NA,WNW,0,7
7/17/2009,Sale,NW,20,WNW,NNW,9,6
7/17/2009,MelbourneAirport,N,30,N,NE,9,2
7/17/2009,Melbourne,N,30,N,NE,9,2
7/17/2009,Mildura,NW,43,NE,NNW,2,15
7/17/2009,Portland,NNW,24,N,N,11,13
7/17/2009,Watsonia,WSW,15,ENE,SSE,4,4
7/17/2009,Dartmoor,N,22,NE,NNE,6,11
7/17/2009,Brisbane,W,33,WSW,SSW,15,7
7/17/2009,Cairns,ESE,43,S,ESE,17,30
7/17/2009,GoldCoast,W,39,W,S,24,20
7/17/2009,Townsville,S,37,SE,NE,9,20
7/17/2009,Adelaide,N,35,NNE,N,13,19
7/17/2009,MountGambier,NNE,28,NNE,N,2,15
7/17/2009,Nuriootpa,NNE,33,NE,NNE,9,9
7/17/2009,Woomera,N,44,NNE,NNW,9,26
7/17/2009,Albany,NA,NA,W,W,31,24
7/17/2009,Witchcliffe,WSW,50,WSW,W,20,19
7/17/2009,PerthAirport,W,50,SW,WSW,19,26
7/17/2009,Perth,SW,43,WSW,WSW,19,19
7/17/2009,SalmonGums,W,52,WNW,W,31,24
7/17/2009,Walpole,WSW,59,W,W,26,28
7/17/2009,Hobart,NNW,28,NNW,NNW,15,7
7/17/2009,Launceston,ESE,13,E,NNE,6,6
7/17/2009,AliceSprings,NNW,31,NA,WNW,0,13
7/17/2009,Darwin,ESE,48,E,SW,28,9
7/18/2009,Albury,N,20,NA,N,0,11
7/18/2009,BadgerysCreek,NW,26,NA,ENE,0,7
7/18/2009,Cobar,WSW,24,NNE,NW,6,7
7/18/2009,CoffsHarbour,SW,24,SW,E,7,15
7/18/2009,Moree,NNW,28,ENE,NNW,13,15
7/18/2009,Newcastle,NA,NA,NW,NW,4,6
7/18/2009,NorahHead,N,30,NW,N,13,20
7/18/2009,NorfolkIsland,W,65,SW,SW,28,26
7/18/2009,Penrith,WNW,17,NA,NW,0,2
7/18/2009,Richmond,NW,20,NA,NA,0,0
7/18/2009,Sydney,NA,NA,W,WNW,15,6
7/18/2009,SydneyAirport,NW,26,NW,W,17,13
7/18/2009,WaggaWagga,WNW,24,E,NNW,2,13
7/18/2009,Williamtown,WNW,26,NW,NW,15,9
7/18/2009,Wollongong,W,33,WSW,SSE,11,9
7/18/2009,Canberra,NW,41,NA,NNW,0,26
7/18/2009,Tuggeranong,NW,35,NA,NW,0,19
7/18/2009,MountGinini,W,43,W,WNW,20,20
7/18/2009,Ballarat,NNE,56,NNE,NNE,20,41
7/18/2009,Bendigo,N,33,ENE,NNE,4,24
7/18/2009,Sale,NNW,39,NW,WNW,9,17
7/18/2009,MelbourneAirport,N,63,N,N,28,41
7/18/2009,Melbourne,N,63,N,N,28,41
7/18/2009,Mildura,N,43,NNE,NNW,19,20
7/18/2009,Portland,NNW,46,N,N,19,24
7/18/2009,Watsonia,N,54,NNE,N,6,22
7/18/2009,Dartmoor,N,48,N,N,24,19
7/18/2009,Brisbane,NNW,19,SW,E,9,11
7/18/2009,Cairns,ESE,37,S,ESE,15,20
7/18/2009,GoldCoast,SSE,28,SSW,SE,17,22
7/18/2009,Townsville,E,33,SSE,NE,7,17
7/18/2009,Adelaide,NNW,39,N,NNW,15,19
7/18/2009,MountGambier,N,50,N,N,26,15
7/18/2009,Nuriootpa,NNW,46,N,NW,22,20
7/18/2009,Woomera,W,37,N,WNW,9,17
7/18/2009,Albany,NA,NA,NW,W,13,22
7/18/2009,Witchcliffe,WNW,56,WNW,NW,26,28
7/18/2009,PerthAirport,NNW,52,WNW,WNW,20,33
7/18/2009,Perth,NW,48,WNW,NNW,13,13
7/18/2009,SalmonGums,NW,50,NNW,WNW,20,19
7/18/2009,Walpole,NW,61,NW,W,33,13
7/18/2009,Hobart,NNW,37,NW,NNW,19,11
7/18/2009,Launceston,N,24,ENE,N,2,4
7/18/2009,AliceSprings,WSW,24,NNW,SSE,2,11
7/18/2009,Darwin,ESE,33,E,SE,24,17
7/19/2009,Albury,NNE,24,ESE,NE,7,11
7/19/2009,BadgerysCreek,WSW,30,NA,W,0,13
7/19/2009,Cobar,NW,24,N,NW,11,7
7/19/2009,CoffsHarbour,NW,22,WNW,E,13,11
7/19/2009,Moree,WSW,26,ENE,SW,13,11
7/19/2009,Newcastle,NA,NA,NA,NA,NA,NA
7/19/2009,NorahHead,WNW,28,NW,NNW,13,11
7/19/2009,NorfolkIsland,SW,39,SW,WSW,13,15
7/19/2009,Penrith,W,19,NA,NNW,0,6
7/19/2009,Richmond,NW,19,NA,NNE,0,4
7/19/2009,Sydney,NA,NA,W,WNW,9,11
7/19/2009,SydneyAirport,W,35,NW,W,26,28
7/19/2009,WaggaWagga,ENE,17,ENE,NNE,9,9
7/19/2009,Williamtown,WNW,50,W,W,22,24
7/19/2009,Wollongong,SW,44,NW,WSW,2,19
7/19/2009,Canberra,NNW,35,NNW,NNW,17,26
7/19/2009,Tuggeranong,NW,33,NW,WNW,13,19
7/19/2009,MountGinini,W,59,W,W,24,31
7/19/2009,Ballarat,N,44,N,N,24,31
7/19/2009,Bendigo,N,33,NNE,N,6,20
7/19/2009,Sale,WNW,57,WNW,WNW,17,31
7/19/2009,MelbourneAirport,N,63,N,N,31,39
7/19/2009,Melbourne,N,63,N,N,31,39
7/19/2009,Mildura,NNW,35,NNW,NNW,11,22
7/19/2009,Portland,N,44,NNW,NNW,19,30
7/19/2009,Watsonia,N,54,N,N,22,26
7/19/2009,Dartmoor,N,52,N,NNW,20,22
7/19/2009,Brisbane,WNW,22,SSW,N,2,7
7/19/2009,Cairns,SE,39,S,ESE,20,30
7/19/2009,GoldCoast,NW,31,WNW,NNW,6,17
7/19/2009,Townsville,NE,33,S,ENE,7,20
7/19/2009,Adelaide,NNW,44,N,NNW,15,22
7/19/2009,MountGambier,NNW,54,N,NNW,17,28
7/19/2009,Nuriootpa,NNW,50,N,NNW,9,28
7/19/2009,Woomera,NNW,44,N,NW,15,26
7/19/2009,Albany,NA,NA,NNW,NW,6,17
7/19/2009,Witchcliffe,NW,61,W,NW,7,17
7/19/2009,PearceRAAF,NA,NA,NA,NA,NA,NA
7/19/2009,PerthAirport,WNW,65,NNW,NW,2,15
7/19/2009,Perth,NNW,50,SE,N,6,6
7/19/2009,SalmonGums,NNW,44,NW,NW,22,19
7/19/2009,Walpole,NW,48,NW,NW,17,19
7/19/2009,Hobart,WNW,33,WSW,NNW,4,20
7/19/2009,Launceston,NNW,44,NW,N,15,20
7/19/2009,AliceSprings,NE,41,SE,N,2,20
7/19/2009,Darwin,E,39,ENE,NNE,24,17
7/20/2009,Albury,NW,39,NA,N,0,19
7/20/2009,BadgerysCreek,NE,20,NA,N,0,13
7/20/2009,Cobar,N,33,NE,NNW,17,17
7/20/2009,CoffsHarbour,N,39,NNW,NNE,11,22
7/20/2009,Moree,ENE,35,E,NNE,13,17
7/20/2009,Newcastle,NA,NA,NA,NA,0,0
7/20/2009,NorahHead,N,39,NW,N,13,30
7/20/2009,NorfolkIsland,SW,30,SW,SSW,15,20
7/20/2009,Penrith,NW,22,NA,ENE,0,11
7/20/2009,Richmond,NNW,33,NA,N,0,22
7/20/2009,Sydney,NA,NA,W,N,15,13
7/20/2009,SydneyAirport,N,30,NW,NNW,15,9
7/20/2009,WaggaWagga,N,30,E,N,9,15
7/20/2009,Williamtown,NA,NA,NW,N,17,9
7/20/2009,Wollongong,W,46,E,NNE,9,15
7/20/2009,Canberra,NNW,48,NW,NW,26,20
7/20/2009,Tuggeranong,NNW,39,N,NNW,13,19
7/20/2009,MountGinini,NNW,59,WNW,WNW,28,28
7/20/2009,Ballarat,NNE,61,NNE,N,35,44
7/20/2009,Bendigo,NNW,48,NNE,NNW,17,30
7/20/2009,Sale,NW,83,SSW,NNW,11,54
7/20/2009,MelbourneAirport,N,74,N,N,48,46
7/20/2009,Melbourne,N,74,N,N,48,46
7/20/2009,Mildura,N,50,N,NNW,24,30
7/20/2009,Portland,NNW,63,NNW,NW,39,17
7/20/2009,Watsonia,NNW,65,N,N,30,35
7/20/2009,Dartmoor,NNW,56,NNW,NNW,30,28
7/20/2009,Brisbane,NNE,19,S,NE,2,9
7/20/2009,Cairns,SE,50,SSE,ESE,17,31
7/20/2009,GoldCoast,NNE,22,WNW,NE,7,11
7/20/2009,Townsville,E,52,SSE,E,7,35
7/20/2009,Adelaide,NNW,54,N,NNW,22,24
7/20/2009,MountGambier,N,50,N,NNW,24,24
7/20/2009,Nuriootpa,N,57,N,NNW,30,26
7/20/2009,Woomera,N,57,N,N,30,28
7/20/2009,Albany,NA,NA,NNW,NNW,9,15
7/20/2009,Witchcliffe,SW,67,WSW,WSW,22,15
7/20/2009,PearceRAAF,WSW,63,WNW,WNW,22,43
7/20/2009,PerthAirport,WSW,76,W,WNW,24,26
7/20/2009,Perth,WSW,63,W,WNW,20,22
7/20/2009,SalmonGums,WNW,59,NW,NW,24,30
7/20/2009,Walpole,NNW,52,NW,NNW,33,22
7/20/2009,Hobart,NW,100,NNW,NW,48,30
7/20/2009,Launceston,NNW,63,NNW,NNW,24,35
7/20/2009,AliceSprings,NNW,46,NNW,N,17,24
7/20/2009,Darwin,ENE,35,E,NNW,11,22
7/21/2009,Albury,N,43,ENE,ENE,4,17
7/21/2009,BadgerysCreek,NNE,35,NA,NW,0,20
7/21/2009,Cobar,NNW,31,N,N,15,17
7/21/2009,CoffsHarbour,NNW,31,WNW,N,17,26
7/21/2009,Moree,NNW,39,N,NNW,28,17
7/21/2009,Newcastle,NA,NA,NA,N,0,4
7/21/2009,NorahHead,NNE,37,NNW,N,17,24
7/21/2009,NorfolkIsland,SSW,26,SSW,SSE,11,11
7/21/2009,Penrith,NW,30,NA,WNW,0,19
7/21/2009,Richmond,NNW,31,S,W,2,4
7/21/2009,Sydney,NA,NA,W,E,15,11
7/21/2009,SydneyAirport,N,31,NW,NW,9,15
7/21/2009,WaggaWagga,ENE,31,E,E,13,20
7/21/2009,Williamtown,NA,NA,NW,N,4,7
7/21/2009,Wollongong,NNE,46,ESE,N,7,19
7/21/2009,Canberra,NW,31,NA,NNW,0,20
7/21/2009,Tuggeranong,NW,30,NA,NNW,0,15
7/21/2009,MountGinini,NW,59,WNW,WNW,13,22
7/21/2009,Ballarat,NNE,56,NNE,N,26,31
7/21/2009,Bendigo,NE,37,ESE,NE,9,17
7/21/2009,Sale,NW,72,WNW,NNW,15,20
7/21/2009,MelbourneAirport,N,78,N,N,50,54
7/21/2009,Melbourne,N,78,N,N,50,54
7/21/2009,Mildura,NNW,44,NE,NNW,22,24
7/21/2009,Portland,W,57,N,NNW,15,26
7/21/2009,Watsonia,NNE,48,NE,NE,13,22
7/21/2009,Dartmoor,NW,70,NNE,N,22,22
7/21/2009,Brisbane,W,46,SW,ENE,9,11
7/21/2009,Cairns,SE,44,SSE,ESE,22,30
7/21/2009,GoldCoast,NNW,33,NW,N,11,22
7/21/2009,Townsville,SE,41,ESE,E,15,28
7/21/2009,Adelaide,NW,43,NNE,NNW,9,19
7/21/2009,MountGambier,W,67,NNW,NNW,11,20
7/21/2009,Nuriootpa,N,54,NW,WNW,28,24
7/21/2009,Woomera,NW,52,WNW,W,11,19
7/21/2009,Albany,NA,NA,SW,SW,35,15
7/21/2009,Witchcliffe,SW,63,WSW,SW,6,15
7/21/2009,PearceRAAF,WSW,63,SSW,SSW,13,17
7/21/2009,PerthAirport,WSW,76,SSW,SW,13,26
7/21/2009,Perth,W,54,SW,SW,13,15
7/21/2009,SalmonGums,WNW,52,WNW,WSW,26,13
7/21/2009,Walpole,SSW,57,SW,WSW,15,22
7/21/2009,Hobart,WNW,50,NNW,NNW,19,17
7/21/2009,Launceston,NNW,31,NA,NW,0,13
7/21/2009,AliceSprings,NA,NA,NA,NNW,0,28
7/21/2009,Darwin,NNW,26,ENE,NNW,13,22
7/22/2009,Albury,W,44,ENE,NNW,7,20
7/22/2009,BadgerysCreek,W,70,N,WNW,22,43
7/22/2009,Cobar,NW,43,N,NW,13,11
7/22/2009,CoffsHarbour,N,39,NW,N,13,17
7/22/2009,Moree,NNE,39,NNE,NW,24,9
7/22/2009,Newcastle,NA,NA,NA,NW,0,28
7/22/2009,NorahHead,NW,56,N,NNW,28,31
7/22/2009,NorfolkIsland,W,33,N,W,7,22
7/22/2009,Penrith,WNW,52,NE,WNW,17,26
7/22/2009,Richmond,NNW,57,NNE,NNW,20,39
7/22/2009,Sydney,NA,NA,NW,NNW,15,24
7/22/2009,SydneyAirport,NNW,56,NNW,NNW,26,31
7/22/2009,WaggaWagga,SW,70,NNE,WSW,7,6
7/22/2009,Williamtown,WNW,63,NNE,NW,9,30
7/22/2009,Wollongong,W,72,NNW,WNW,41,30
7/22/2009,Canberra,WNW,72,NNW,NW,20,31
7/22/2009,Tuggeranong,N,54,NW,WNW,13,24
7/22/2009,MountGinini,NW,72,WNW,WNW,28,33
7/22/2009,Ballarat,NNW,59,NNE,W,19,20
7/22/2009,Bendigo,WSW,56,NNW,NW,15,30
7/22/2009,Sale,WNW,63,NNW,W,24,35
7/22/2009,MelbourneAirport,NNW,57,NW,WNW,33,35
7/22/2009,Melbourne,NNW,57,NW,WNW,33,35
7/22/2009,Mildura,W,65,NW,W,6,33
7/22/2009,Portland,NA,NA,NNW,S,13,20
7/22/2009,Watsonia,NW,56,NNW,SW,19,17
7/22/2009,Dartmoor,NNW,37,N,S,19,15
7/22/2009,Brisbane,NNW,48,W,NW,4,9
7/22/2009,Cairns,SE,33,S,SE,13,24
7/22/2009,GoldCoast,N,41,NW,N,15,24
7/22/2009,Townsville,E,44,SE,E,9,24
7/22/2009,Adelaide,NW,48,N,WNW,15,20
7/22/2009,MountGambier,SW,43,N,SSW,17,15
7/22/2009,Nuriootpa,WNW,61,WNW,WSW,35,35
7/22/2009,Woomera,W,57,W,WSW,28,37
7/22/2009,Albany,NA,NA,NNW,NNW,17,9
7/22/2009,Witchcliffe,NW,54,NNW,NNW,22,26
7/22/2009,PearceRAAF,NNW,52,N,N,17,22
7/22/2009,PerthAirport,NNW,44,NE,NNW,15,19
7/22/2009,Perth,NNW,35,NNE,NNW,7,15
7/22/2009,SalmonGums,W,31,WNW,NW,13,15
7/22/2009,Walpole,NW,43,NW,NNW,17,20
7/22/2009,Hobart,SSW,59,NNW,SSW,7,22
7/22/2009,Launceston,NNW,59,NW,NNW,6,22
7/22/2009,AliceSprings,SSW,35,SW,SSE,13,15
7/22/2009,Darwin,E,31,E,NNW,13,20
7/23/2009,Albury,WNW,26,W,W,13,17
7/23/2009,BadgerysCreek,SW,46,ESE,SW,9,22
7/23/2009,Cobar,WSW,33,WSW,SW,11,20
7/23/2009,CoffsHarbour,SW,28,WSW,ESE,13,13
7/23/2009,Moree,W,39,SW,WSW,13,28
7/23/2009,Newcastle,NA,NA,NW,NA,9,0
7/23/2009,NorahHead,SW,56,WNW,WSW,9,15
7/23/2009,NorfolkIsland,NW,46,NW,WNW,20,30
7/23/2009,Penrith,SW,43,SW,SSW,20,24
7/23/2009,Richmond,SW,39,SE,SW,6,17
7/23/2009,Sydney,NA,NA,NNW,SSW,4,19
7/23/2009,SydneyAirport,WSW,56,WSW,WSW,7,30
7/23/2009,WaggaWagga,WNW,28,WSW,WSW,19,13
7/23/2009,Williamtown,WNW,48,WNW,WSW,30,26
7/23/2009,Wollongong,WSW,72,SW,S,26,44
7/23/2009,Canberra,NW,50,NNW,WNW,20,7
7/23/2009,Tuggeranong,S,28,W,S,4,11
7/23/2009,MountGinini,W,52,SW,S,15,2
7/23/2009,Ballarat,SW,37,WSW,S,13,19
7/23/2009,Bendigo,SW,39,SW,S,15,11
7/23/2009,Sale,W,33,W,W,17,13
7/23/2009,MelbourneAirport,S,41,WSW,SW,20,13
7/23/2009,Melbourne,S,41,WSW,SW,20,13
7/23/2009,Mildura,S,30,SW,SSE,11,13
7/23/2009,Portland,WSW,39,WSW,SSW,11,9
7/23/2009,Watsonia,WNW,35,WSW,SSW,9,17
7/23/2009,Dartmoor,WSW,24,WNW,WNW,6,7
7/23/2009,Brisbane,WSW,31,N,W,6,15
7/23/2009,Cairns,ESE,33,SE,ESE,19,17
7/23/2009,GoldCoast,NW,37,NNW,NNE,19,19
7/23/2009,Townsville,NE,33,S,ENE,9,26
7/23/2009,Adelaide,WNW,24,N,W,4,13
7/23/2009,MountGambier,N,20,NW,WNW,9,9
7/23/2009,Nuriootpa,WSW,20,NE,SSW,6,7
7/23/2009,Woomera,SW,24,SE,SSW,6,4
7/23/2009,Albany,NA,NA,NW,SW,19,24
7/23/2009,Witchcliffe,SSE,31,NA,S,0,13
7/23/2009,PearceRAAF,N,39,SW,SE,20,9
7/23/2009,PerthAirport,S,33,S,SSW,13,19
7/23/2009,Perth,SSW,26,S,S,7,11
7/23/2009,SalmonGums,WNW,41,NW,WNW,17,15
7/23/2009,Walpole,SSW,28,WNW,SW,7,11
7/23/2009,Hobart,S,50,N,SW,4,7
7/23/2009,Launceston,SE,24,NNE,SE,6,9
7/23/2009,AliceSprings,NA,NA,NA,E,0,13
7/23/2009,Darwin,E,33,E,NNW,15,20
7/24/2009,Albury,NW,22,NA,NNW,0,15
7/24/2009,BadgerysCreek,WSW,24,SW,N,15,4
